ensembl_gene_id	hgnc_symbol	chrom_hsa	entrezgene_id	ensembl_gene_id_mmu	mgi_symbol	chrom_mmu	entrezgene_id_mmu	mgi_id
ENSG00000196482	ESRRG	Chr1	2104	ENSMUSG00000026610	Esrrg	Chr1	26381	MGI:1347056
ENSG00000146192	FGD2	Chr6	221472	ENSMUSG00000024013	Fgd2	Chr17	26382	MGI:1347084
ENSG00000140718	FTO	Chr16	79068	ENSMUSG00000055932	Fto	Chr8	26383	MGI:1347093
ENSG00000113552	GNPDA1	Chr5	10007	ENSMUSG00000052102	Gnpda1	Chr18	26384	MGI:1347054
ENSG00000198055	GRK6	Chr5	2870	ENSMUSG00000074886	Grk6	Chr13	26385	MGI:1347078
ENSG00000102878	HSF4	Chr16	3299	ENSMUSG00000033249	Hsf4	Chr8	26386	MGI:1347058
ENSG00000137802	MAPKBP1	Chr15	23005	ENSMUSG00000033902	Mapkbp1	Chr2	26390	MGI:1347004
ENSG00000011009	LYPLA2	Chr1	11313	ENSMUSG00000028670	Lypla2	Chr4	26394	MGI:1347000
ENSG00000169032	MAP2K1	Chr15	5604	ENSMUSG00000004936	Map2k1	Chr9	26395	MGI:1346866
ENSG00000126934	MAP2K2	Chr19	5605	ENSMUSG00000035027	Map2k2	Chr10	26396	MGI:1346867
ENSG00000034152	MAP2K3	Chr17	5606	ENSMUSG00000018932	Map2k3	Chr11	26397	MGI:1346868
ENSG00000065559	MAP2K4	Chr17	6416	ENSMUSG00000033352	Map2k4	Chr11	26398	MGI:1346869
ENSG00000108984	MAP2K6	Chr17	5608	ENSMUSG00000020623	Map2k6	Chr11	26399	MGI:1346870
ENSG00000076984	MAP2K7	Chr19	5609	ENSMUSG00000002948	Map2k7	Chr8	26400	MGI:1346871
ENSG00000095015	MAP3K1	Chr5	4214	ENSMUSG00000021754	Map3k1	Chr13	26401	MGI:1346872
ENSG00000173327	MAP3K11	Chr11	4296	ENSMUSG00000004054	Map3k11	Chr19	26403	MGI:1346880
ENSG00000139625	MAP3K12	Chr12	7786	ENSMUSG00000023050	Map3k12	Chr15	26404	MGI:1346881
ENSG00000169967	MAP3K2	Chr2	10746	ENSMUSG00000024383	Map3k2	Chr18	26405	MGI:1346873
ENSG00000198909	MAP3K3	Chr17	4215	ENSMUSG00000020700	Map3k3	Chr11	26406	MGI:1346874
ENSG00000085511	MAP3K4	Chr6	4216	ENSMUSG00000014426	Map3k4	Chr17	26407	MGI:1346875
ENSG00000197442	MAP3K5	Chr6	4217	ENSMUSG00000071369	Map3k5	Chr10	26408	MGI:1346876
ENSG00000135341	MAP3K7	Chr6	6885	ENSMUSG00000028284	Map3k7	Chr4	26409	MGI:1346877
ENSG00000107968	MAP3K8	Chr10	1326	ENSMUSG00000024235	Map3k8	Chr18	26410	MGI:1346878
ENSG00000104814	MAP4K1	Chr19	11184	ENSMUSG00000037337	Map4k1	Chr7	26411	MGI:1346882
ENSG00000168067	MAP4K2	Chr11	5871	ENSMUSG00000024948	Map4k2	Chr19	26412	MGI:1346883
ENSG00000100030	MAPK1	Chr22	5594	ENSMUSG00000063358	Mapk1	Chr16	26413	MGI:1346858
ENSG00000109339	MAPK10	Chr4	5602	ENSMUSG00000046709	Mapk10	Chr5	26414	MGI:1346863
ENSG00000156711	MAPK13	Chr6	5603	ENSMUSG00000004864	Mapk13	Chr17	26415	MGI:1346864
ENSG00000112062	MAPK14	Chr6	1432	ENSMUSG00000053436	Mapk14	Chr17	26416	MGI:1346865
ENSG00000102882	MAPK3	Chr16	5595	ENSMUSG00000063065	Mapk3	Chr7	26417	MGI:1346859
ENSG00000107643	MAPK8	Chr10	5599	ENSMUSG00000021936	Mapk8	Chr14	26419	MGI:1346861
ENSG00000050748	MAPK9	Chr5	5601	ENSMUSG00000020366	Mapk9	Chr11	26420	MGI:1346862
ENSG00000172915	NBEA	Chr13	26960	ENSMUSG00000027799	Nbea	Chr3	26422	MGI:1347075
ENSG00000136931	NR5A1	Chr9	2516	ENSMUSG00000026751	Nr5a1	Chr2	26423	MGI:1346833
ENSG00000116833	NR5A2	Chr1	2494	ENSMUSG00000026398	Nr5a2	Chr1	26424	MGI:1346834
ENSG00000103274	NUBP1	Chr16	4682	ENSMUSG00000022503	Nubp1	Chr16	26425	MGI:1347073
ENSG00000095906	NUBP2	Chr16	10101	ENSMUSG00000039183	Nubp2	Chr17	26426	MGI:1347072
ENSG00000157613	CREB3L1	Chr11	90993	ENSMUSG00000027230	Creb3l1	Chr2	26427	MGI:1347062
ENSG00000115947	ORC4	Chr2	5000	ENSMUSG00000026761	Orc4	Chr2	26428	MGI:1347043
ENSG00000164815	ORC5	Chr7	5001	ENSMUSG00000029012	Orc5	Chr5	26429	MGI:1347044
ENSG00000227345	PARG	Chr10	8505	ENSMUSG00000021911	Parg	Chr14	26430	MGI:1347094
ENSG00000139436	GIT2	Chr12	9815	ENSMUSG00000041890	Git2	Chr5	26431	MGI:1347053
ENSG00000152952	PLOD2	Chr3	5352	ENSMUSG00000032374	Plod2	Chr9	26432	MGI:1347007
ENSG00000106397	PLOD3	Chr7	8985	ENSMUSG00000004846	Plod3	Chr5	26433	MGI:1347008
ENSG00000171864	PRND	Chr20	23627	ENSMUSG00000027338	Prnd	Chr2	26434	MGI:1346999
ENSG00000007306	CEACAM7	Chr19	1087	ENSMUSG00000004540	Psg17	Chr7	26437	MGI:1347250
ENSG00000221878	PSG7	Chr19	5676	ENSMUSG00000003505	Psg18	Chr7	26438	MGI:1347251
ENSG00000007306	CEACAM7	Chr19	1087	ENSMUSG00000004542	Psg19	Chr7	26439	MGI:1347252
ENSG00000129084	PSMA1	Chr11	5682	ENSMUSG00000030751	Psma1	Chr7	26440	MGI:1347005
ENSG00000041357	PSMA4	Chr15	5685	ENSMUSG00000032301	Psma4	Chr9	26441	MGI:1347060
ENSG00000143106	PSMA5	Chr1	5686	ENSMUSG00000068749	Psma5	Chr3	26442	MGI:1347009
ENSG00000100902	PSMA6	Chr14	5687	ENSMUSG00000021024	Psma6	Chr12	26443	MGI:1347006
ENSG00000101182	PSMA7	Chr20	5688	ENSMUSG00000027566	Psma7	Chr2	26444	MGI:1347070
ENSG00000126067	PSMB2	Chr1	5690	ENSMUSG00000028837	Psmb2	Chr4	26445	MGI:1347045
ENSG00000277791	PSMB3	Chr17	5691	ENSMUSG00000069744	Psmb3	Chr11	26446	MGI:1347014
ENSG00000101751	POLI	Chr18	11201	ENSMUSG00000038425	Poli	Chr18	26447	MGI:1347081
ENSG00000080823	MOK	Chr14	5891	ENSMUSG00000056458	Mok	Chr12	26448	MGI:1336881
ENSG00000089050	RBBP9	Chr20	10741	ENSMUSG00000027428	Rbbp9	Chr2	26450	MGI:1347074
ENSG00000166441	RPL27A	Chr11	6157	ENSMUSG00000046364	Rpl27a	Chr7	26451	MGI:1347076
ENSG00000095539	SEMA4G	Chr10	57715	ENSMUSG00000025207	Sema4g	Chr19	26456	MGI:1347047
ENSG00000130304	SLC27A1	Chr19	376497	ENSMUSG00000031808	Slc27a1	Chr8	26457	MGI:1347098
ENSG00000140284	SLC27A2	Chr15	11001	ENSMUSG00000027359	Slc27a2	Chr2	26458	MGI:1347099
ENSG00000083807	SLC27A5	Chr19	10998	ENSMUSG00000030382	Slc27a5	Chr7	26459	MGI:1347100
ENSG00000184470	TXNRD2	Chr22	10587	ENSMUSG00000075704	Txnrd2	Chr16	26462	MGI:1347023
ENSG00000093134	VNN3P	Chr6	55350	ENSMUSG00000020010	Vnn3	Chr10	26464	MGI:1347055
ENSG00000167635	ZNF146	Chr19	7705	ENSMUSG00000037029	Zfp146	Chr7	26465	MGI:1347092
ENSG00000254004	ZNF260	Chr19	339324	ENSMUSG00000049421	Zfp260	Chr7	26466	MGI:1347071
ENSG00000147166	ITGB1BP2	ChrX	26548	ENSMUSG00000031312	Itgb1bp2	ChrX	26549	MGI:1353420
ENSG00000036257	CUL3	Chr2	8452	ENSMUSG00000004364	Cul3	Chr1	26554	MGI:1347360
ENSG00000152413	HOMER1	Chr5	9456	ENSMUSG00000007617	Homer1	Chr13	26556	MGI:1347345
ENSG00000103942	HOMER2	Chr15	9455	ENSMUSG00000025813	Homer2	Chr7	26557	MGI:1347354
ENSG00000051128	HOMER3	Chr19	9454	ENSMUSG00000003573	Homer3	Chr8	26558	MGI:1347359
ENSG00000142149	HUNK	Chr21	30811	ENSMUSG00000053414	Hunk	Chr16	26559	MGI:1347352
ENSG00000186970	KRTAP15-1	Chr21	254950	ENSMUSG00000022931	Krtap15	Chr16	26560	MGI:1347350
ENSG00000189409	MMP23B	Chr1	8510	ENSMUSG00000029061	Mmp23	Chr4	26561	MGI:1347361
ENSG00000020129	NCDN	Chr1	23154	ENSMUSG00000028833	Ncdn	Chr4	26562	MGI:1347351
ENSG00000185483	ROR1	Chr1	4919	ENSMUSG00000035305	Ror1	Chr4	26563	MGI:1347520
ENSG00000169071	ROR2	Chr9	4920	ENSMUSG00000021464	Ror2	Chr13	26564	MGI:1347521
ENSG00000069764	PLA2G10	Chr16	8399	ENSMUSG00000022683	Pla2g10	Chr16	26565	MGI:1347522
ENSG00000143554	SLC27A3	Chr1	11000	ENSMUSG00000027932	Slc27a3	Chr3	26568	MGI:1347358
ENSG00000167114	SLC27A4	Chr9	10999	ENSMUSG00000059316	Slc27a4	Chr2	26569	MGI:1347347
ENSG00000151012	SLC7A11	Chr4	23657	ENSMUSG00000027737	Slc7a11	Chr3	26570	MGI:1347355
ENSG00000141030	COPS3	Chr17	8533	ENSMUSG00000019373	Cops3	Chr11	26572	MGI:1349409
ENSG00000117906	RCN2	Chr15	5955	ENSMUSG00000032320	Rcn2	Chr9	26611	MGI:1349765
ENSG00000121022	COPS5	Chr8	10987	ENSMUSG00000025917	Cops5	Chr1	26754	MGI:1349415
ENSG00000151640	DPYSL4	Chr10	10570	ENSMUSG00000025478	Dpysl4	Chr7	26757	MGI:1349764
ENSG00000173208	ABCD2	Chr12	225	ENSMUSG00000055782	Abcd2	Chr15	26874	MGI:1349467
ENSG00000186472	PCLO	Chr7	27445	ENSMUSG00000061601	Pclo	Chr5	26875	MGI:1349390
ENSG00000198099	ADH4	Chr4	127	ENSMUSG00000037797	Adh4	Chr3	26876	MGI:1349472
ENSG00000172318	B3GALT1	Chr2	8708	ENSMUSG00000034780	B3galt1	Chr2	26877	MGI:1349403
ENSG00000162630	B3GALT2	Chr1	8707	ENSMUSG00000033849	B3galt2	Chr1	26878	MGI:1349461
ENSG00000169255	B3GALNT1	Chr3	8706	ENSMUSG00000043300	B3galnt1	Chr3	26879	MGI:1349405
ENSG00000118412	CASP8AP2	Chr6	9994	ENSMUSG00000028282	Casp8ap2	Chr4	26885	MGI:1349399
ENSG00000153044	CENPH	Chr5	64946	ENSMUSG00000045273	Cenph	Chr13	26886	MGI:1349448
ENSG00000140835	CHST4	Chr16	10164	ENSMUSG00000035930	Chst4	Chr8	26887	MGI:1349479
ENSG00000111729	CLEC4A	Chr12	50856	ENSMUSG00000030148	Clec4a2	Chr6	26888	MGI:1349412
ENSG00000182372	CLN8	Chr8	2055	ENSMUSG00000026317	Cln8	Chr8	26889	MGI:1349447
ENSG00000138663	COPS4	Chr4	51138	ENSMUSG00000035297	Cops4	Chr5	26891	MGI:1349414
ENSG00000168090	COPS6	Chr7	10980	ENSMUSG00000019494	Cops6	Chr5	26893	MGI:1349439
ENSG00000111652	COPS7A	Chr12	50813	ENSMUSG00000030127	Cops7a	Chr6	26894	MGI:1349400
ENSG00000144524	COPS7B	Chr2	64708	ENSMUSG00000026240	Cops7b	Chr1	26895	MGI:1349388
ENSG00000180182	MED14	ChrX	9282	ENSMUSG00000064127	Med14	ChrX	26896	MGI:1349442
ENSG00000067048	DDX3Y	ChrY	8653	ENSMUSG00000069045	Ddx3y	ChrY	26900	MGI:1349406
ENSG00000008324	SS18L2	Chr3	51188	ENSMUSG00000032526	Ss18l2	Chr9	26901	MGI:1349474
ENSG00000135636	DYSF	Chr2	8291	ENSMUSG00000033788	Dysf	Chr6	26903	MGI:1349385
ENSG00000198574	SH2D1B	Chr1	117157	ENSMUSG00000102418	Sh2d1b1	Chr1	26904	MGI:1349420
ENSG00000174371	EXO1	Chr1	9156	ENSMUSG00000039748	Exo1	Chr1	26909	MGI:1349427
ENSG00000183733	FIGLA	Chr2	344018	ENSMUSG00000030001	Figla	Chr6	26910	MGI:1349421
ENSG00000100116	GCAT	Chr22	23464	ENSMUSG00000006378	Gcat	Chr15	26912	MGI:1349389
ENSG00000169258	GPRIN1	Chr5	114787	ENSMUSG00000069227	Gprin1	Chr13	26913	MGI:1349455
ENSG00000113648	MACROH2A1	Chr5	9555	ENSMUSG00000015937	Macroh2a1	Chr13	26914	MGI:1349392
ENSG00000134398	ERN2	Chr16	10595	ENSMUSG00000030866	Ern2	Chr7	26918	MGI:1349436
ENSG00000113761	ZNF346	Chr5	23567	ENSMUSG00000021481	Zfp346	Chr13	26919	MGI:1349417
ENSG00000119397	CNTRL	Chr9	11064	ENSMUSG00000057110	Cntrl	Chr2	26920	MGI:1889576
ENSG00000071054	MAP4K4	Chr2	9448	ENSMUSG00000026074	Map4k4	Chr1	26921	MGI:1349394
ENSG00000116353	MECR	Chr1	51102	ENSMUSG00000028910	Mecr	Chr4	26922	MGI:1349441
ENSG00000156709	AIFM1	ChrX	9131	ENSMUSG00000036932	Aifm1	ChrX	26926	MGI:1349419
ENSG00000183770	FOXL2	Chr3	668	ENSMUSG00000050397	Foxl2	Chr9	26927	MGI:1349428
ENSG00000078304	PPP2R5C	Chr14	5527	ENSMUSG00000017843	Ppp2r5c	Chr12	26931	MGI:1349475
ENSG00000154001	PPP2R5E	Chr14	5529	ENSMUSG00000021051	Ppp2r5e	Chr12	26932	MGI:1349473
ENSG00000161800	RACGAP1	Chr12	29127	ENSMUSG00000023015	Racgap1	Chr15	26934	MGI:1349423
ENSG00000133030	MPRIP	Chr17	23164	ENSMUSG00000005417	Mprip	Chr11	26936	MGI:1349438
ENSG00000117069	ST6GALNAC5	Chr1	81849	ENSMUSG00000039037	St6galnac5	Chr3	26938	MGI:1349471
ENSG00000058600	POLR3E	Chr16	55718	ENSMUSG00000030880	Polr3e	Chr7	26939	MGI:1349452
ENSG00000130159	ECSIT	Chr19	51295	ENSMUSG00000066839	Ecsit	Chr9	26940	MGI:1349469
ENSG00000109062	NHERF1	Chr17	9368	ENSMUSG00000020733	Nherf1	Chr11	26941	MGI:1349482
ENSG00000104450	SPAG1	Chr8	6674	ENSMUSG00000037617	Spag1	Chr15	26942	MGI:1349387
ENSG00000132824	SERINC3	Chr20	10955	ENSMUSG00000017707	Serinc3	Chr2	26943	MGI:1349457
ENSG00000137251	TINAG	Chr6	27283	ENSMUSG00000032357	Tinag	Chr9	26944	MGI:1349477
ENSG00000116176	TPSG1	Chr16	25823	ENSMUSG00000033200	Tpsg1	Chr17	26945	MGI:1349391
ENSG00000069018	TRPC7	Chr5	57113	ENSMUSG00000021541	Trpc7	Chr13	26946	MGI:1349470
ENSG00000108828	VAT1	Chr17	10493	ENSMUSG00000034993	Vat1	Chr11	26949	MGI:1349450
ENSG00000163032	VSNL1	Chr2	7447	ENSMUSG00000054459	Vsnl1	Chr12	26950	MGI:1349453
ENSG00000086827	ZW10	Chr11	9183	ENSMUSG00000032264	Zw10	Chr9	26951	MGI:1349478
ENSG00000161016	RPL8	Chr8	6132	ENSMUSG00000003970	Rpl8	Chr15	26961	MGI:1350927
ENSG00000055130	CUL1	Chr7	8454	ENSMUSG00000029686	Cul1	Chr6	26965	MGI:1349658
ENSG00000129009	ISLR	Chr15	3671	ENSMUSG00000037206	Islr	Chr9	26968	MGI:1349645
ENSG00000188784	PLA2G2E	Chr1	30814	ENSMUSG00000028751	Pla2g2e	Chr4	26970	MGI:1349660
ENSG00000158786	PLA2G2F	Chr1	64600	ENSMUSG00000028749	Pla2g2f	Chr4	26971	MGI:1349661
ENSG00000054796	SPO11	Chr20	23626	ENSMUSG00000005883	Spo11	Chr2	26972	MGI:1349669
ENSG00000135930	EIF4E2	Chr2	9470	ENSMUSG00000026254	Eif4e2	Chr1	26987	MGI:1914440
ENSG00000166164	BRD7	Chr16	29117	ENSMUSG00000031660	Brd7	Chr8	26992	MGI:1349766
ENSG00000100139	MICALL1	Chr22	85377	ENSMUSG00000033039	Micall1	Chr15	27008	MGI:105870
ENSG00000122008	POLK	Chr5	51426	ENSMUSG00000021668	Polk	Chr13	27015	MGI:1349767
ENSG00000064201	TSPAN32	Chr11	10077	ENSMUSG00000000244	Tspan32	Chr7	27027	MGI:1350360
ENSG00000164010	ERMAP	Chr1	114625	ENSMUSG00000028644	Ermap	Chr4	27028	MGI:1349816
ENSG00000181523	SGSH	Chr17	6448	ENSMUSG00000005043	Sgsh	Chr11	27029	MGI:1350341
ENSG00000145907	G3BP1	Chr5	10146	ENSMUSG00000018583	G3bp1	Chr11	27041	MGI:1351465
ENSG00000158793	NIT1	Chr1	4817	ENSMUSG00000013997	Nit1	Chr1	27045	MGI:1350916
ENSG00000127083	OMD	Chr9	4958	ENSMUSG00000048368	Omd	Chr13	27047	MGI:1350918
ENSG00000117036	ETV3	Chr1	2117	ENSMUSG00000003382	Etv3	Chr3	27049	MGI:1350926
ENSG00000149273	RPS3	Chr11	6188	ENSMUSG00000030744	Rps3	Chr7	27050	MGI:1350917
ENSG00000136250	AOAH	Chr7	313	ENSMUSG00000021322	Aoah	Chr13	27052	MGI:1350928
ENSG00000070669	ASNS	Chr7	440	ENSMUSG00000029752	Asns	Chr6	27053	MGI:1350929
ENSG00000101310	SEC23B	Chr20	10483	ENSMUSG00000027429	Sec23b	Chr2	27054	MGI:1350925
ENSG00000122642	FKBP9	Chr7	11328	ENSMUSG00000029781	Fkbp9	Chr6	27055	MGI:1350921
ENSG00000128604	IRF5	Chr7	3663	ENSMUSG00000029771	Irf5	Chr6	27056	MGI:1350924
ENSG00000266412	NCOA4	Chr10	8031	ENSMUSG00000056234	Ncoa4	Chr14	27057	MGI:1350932
ENSG00000143742	SRP9	Chr1	6726	ENSMUSG00000026511	Srp9	Chr1	27058	MGI:1350930
ENSG00000109686	SH3D19	Chr4	152503	ENSMUSG00000028082	Sh3d19	Chr3	27059	MGI:1350923
ENSG00000110719	TCIRG1	Chr11	10312	ENSMUSG00000001750	Tcirg1	Chr19	27060	MGI:1350931
ENSG00000185825	BCAP31	ChrX	10134	ENSMUSG00000002015	Bcap31	ChrX	27061	MGI:1350933
ENSG00000163618	CADPS	Chr3	8618	ENSMUSG00000054423	Cadps	Chr14	27062	MGI:1350922
ENSG00000108641	B9D1	Chr17	27077	ENSMUSG00000001039	B9d1	Chr11	27078	MGI:1351471
ENSG00000063587	ZNF275	ChrX	10838	ENSMUSG00000031365	Zfp275	ChrX	27081	MGI:1350985
ENSG00000054116	TRAPPC3	Chr1	27095	ENSMUSG00000028847	Trappc3	Chr4	27096	MGI:1351486
ENSG00000128829	EIF2AK4	Chr15	440275	ENSMUSG00000005102	Eif2ak4	Chr2	27103	MGI:1353427
ENSG00000164438	TLX3	Chr5	30012	ENSMUSG00000040610	Tlx3	Chr11	27140	MGI:1351209
ENSG00000148303	RPL7A	Chr9	6130	ENSMUSG00000062647	Rpl7a	Chr2	27176	MGI:1353472
ENSG00000185666	SYN3	Chr22	8224	ENSMUSG00000059602	Syn3	Chr10	27204	MGI:1351334
ENSG00000128567	PODXL	Chr7	5420	ENSMUSG00000025608	Podxl	Chr6	27205	MGI:1351317
ENSG00000123572	NRK	ChrX	203447	ENSMUSG00000052854	Nrk	ChrX	27206	MGI:1351326
ENSG00000142534	RPS11	Chr19	6205	ENSMUSG00000003429	Rps11	Chr7	27207	MGI:1351329
ENSG00000199631	SNORD33	Chr19	26818	ENSMUSG00002076766	Snord33	Chr7	27208	MGI:1351323
ENSG00000201675	SNORD32A	Chr19	26819	ENSMUSG00000065219	Snord32a	Chr7	27209	MGI:1351324
ENSG00000202503	SNORD34	Chr19	26817	ENSMUSG00000065878	Snord34	Chr7	27210	MGI:1351325
ENSG00000006634	DBF4	Chr7	10926	ENSMUSG00000002297	Dbf4	Chr5	27214	MGI:1351328
ENSG00000163512	AZI2	Chr3	64343	ENSMUSG00000039285	Azi2	Chr9	27215	MGI:1351332
ENSG00000185155	MIXL1	Chr1	83881	ENSMUSG00000026497	Mixl1	Chr1	27217	MGI:1351322
ENSG00000117090	SLAMF1	Chr1	6504	ENSMUSG00000015316	Slamf1	Chr1	27218	MGI:1351314
ENSG00000101049	SGK2	Chr20	10110	ENSMUSG00000017868	Sgk2	Chr2	27219	MGI:1351318
ENSG00000164326	CARTPT	Chr5	9607	ENSMUSG00000021647	Cartpt	Chr13	27220	MGI:1351330
ENSG00000167670	CHAF1A	Chr19	10036	ENSMUSG00000002835	Chaf1a	Chr17	27221	MGI:1351331
ENSG00000132681	ATP1A4	Chr1	480	ENSMUSG00000007107	Atp1a4	Chr1	27222	MGI:1351335
ENSG00000067369	TP53BP1	Chr15	7158	ENSMUSG00000043909	Trp53bp1	Chr2	27223	MGI:1351320
ENSG00000089737	DDX24	Chr14	57062	ENSMUSG00000041645	Ddx24	Chr12	27225	MGI:1351337
ENSG00000146070	PLA2G7	Chr6	7941	ENSMUSG00000023913	Pla2g7	Chr17	27226	MGI:1351327
ENSG00000100558	PLEK2	Chr14	26499	ENSMUSG00000021118	Plek2	Chr12	27260	MGI:1351466
ENSG00000146094	DOK3	Chr5	79930	ENSMUSG00000035711	Dok3	Chr13	27261	MGI:1351490
ENSG00000110619	CARS1	Chr11	833	ENSMUSG00000010755	Cars1	Chr7	27267	MGI:1351477
ENSG00000004799	PDK4	Chr7	5166	ENSMUSG00000019577	Pdk4	Chr6	27273	MGI:1351481
ENSG00000178338	ZNF354B	Chr5	117608	ENSMUSG00000020335	Zfp354b	Chr11	27274	MGI:1351476
ENSG00000083635	NUFIP1	Chr13	26747	ENSMUSG00000022009	Nufip1	Chr14	27275	MGI:1351474
ENSG00000021300	PLEKHB1	Chr11	58473	ENSMUSG00000030701	Plekhb1	Chr7	27276	MGI:1351469
ENSG00000066455	GOLGA5	Chr14	9950	ENSMUSG00000021192	Golga5	Chr12	27277	MGI:1351475
ENSG00000109684	CLNK	Chr4	116449	ENSMUSG00000039315	Clnk	Chr5	27278	MGI:1351468
ENSG00000006327	TNFRSF12A	Chr16	51330	ENSMUSG00000023905	Tnfrsf12a	Chr17	27279	MGI:1351484
ENSG00000174307	PHLDA3	Chr1	23612	ENSMUSG00000041801	Phlda3	Chr1	27280	MGI:1351485
ENSG00000127252	PLAAT1	Chr3	57110	ENSMUSG00000022525	Plaat1	Chr16	27281	MGI:1351473
ENSG00000104320	NBN	Chr8	4683	ENSMUSG00000028224	Nbn	Chr4	27354	MGI:1351625
ENSG00000107719	PALD1	Chr10	27143	ENSMUSG00000020092	Pald1	Chr10	27355	MGI:1351623
ENSG00000120210	INSL6	Chr9	11172	ENSMUSG00000050957	Insl6	Chr19	27356	MGI:1351595
ENSG00000163754	GYG1	Chr3	2992	ENSMUSG00000019528	Gyg1	Chr3	27357	MGI:1351614
ENSG00000102362	SYTL4	ChrX	94121	ENSMUSG00000031255	Sytl4	ChrX	27359	MGI:1351606
ENSG00000148700	ADD3	Chr10	120	ENSMUSG00000025026	Add3	Chr19	27360	MGI:1351615
ENSG00000198736	MSRB1	Chr16	51734	ENSMUSG00000075705	Msrb1	Chr17	27361	MGI:1351642
ENSG00000128590	DNAJB9	Chr7	4189	ENSMUSG00000014905	Dnajb9	Chr12	27362	MGI:1351618
ENSG00000167720	SRR	Chr17	63826	ENSMUSG00000001323	Srr	Chr11	27364	MGI:1351636
ENSG00000141759	TXNL4A	Chr18	10907	ENSMUSG00000024571	Txnl4a	Chr18	27366	MGI:1351613
ENSG00000100316	RPL3	Chr22	6122	ENSMUSG00000060036	Rpl3	Chr15	27367	MGI:1351605
ENSG00000106638	TBL2	Chr7	26608	ENSMUSG00000005374	Tbl2	Chr5	27368	MGI:1351652
ENSG00000114956	DGUOK	Chr2	1716	ENSMUSG00000014554	Dguok	Chr6	27369	MGI:1351602
ENSG00000197728	RPS26	Chr12	6231	ENSMUSG00000025362	Rps26	Chr10	27370	MGI:1351628
ENSG00000027869	SH2D2A	Chr1	9047	ENSMUSG00000028071	Sh2d2a	Chr3	27371	MGI:1351596
ENSG00000100462	PRMT5	Chr14	10419	ENSMUSG00000023110	Prmt5	Chr14	27374	MGI:1351645
ENSG00000105289	TJP3	Chr19	27134	ENSMUSG00000034917	Tjp3	Chr10	27375	MGI:1351650
ENSG00000183048	SLC25A10	Chr17	1468	ENSMUSG00000025792	Slc25a10	Chr11	27376	MGI:1353497
ENSG00000136758	YME1L1	Chr10	10730	ENSMUSG00000026775	Yme1l1	Chr2	27377	MGI:1351651
ENSG00000213231	TCL1B	Chr14	9623	ENSMUSG00000068940	Tcl1b3	Chr12	27378	MGI:1351600
ENSG00000213231	TCL1B	Chr14	9623	ENSMUSG00000066359	Tcl1b1	Chr12	27379	MGI:1351601
ENSG00000213231	TCL1B	Chr14	9623	ENSMUSG00000079007	Tcl1b4	Chr12	27380	MGI:1351604
ENSG00000213231	TCL1B	Chr14	9623	ENSMUSG00000060863	Tcl1b2	Chr12	27381	MGI:1351609
ENSG00000213231	TCL1B	Chr14	9623	ENSMUSG00000000701	Tcl1b5	Chr12	27382	MGI:1351635
ENSG00000198610	AKR1C4	Chr10	1109	ENSMUSG00000021213	Akr1c13	Chr13	27384	MGI:1351662
ENSG00000254585	MAGEL2	Chr15	54551	ENSMUSG00000056972	Magel2	Chr7	27385	MGI:1351648
ENSG00000151322	NPAS3	Chr14	64067	ENSMUSG00000021010	Npas3	Chr12	27386	MGI:1351610
ENSG00000095370	SH2D3C	Chr9	10044	ENSMUSG00000059013	Sh2d3c	Chr2	27387	MGI:1351631
ENSG00000174915	PTDSS2	Chr11	81490	ENSMUSG00000025495	Ptdss2	Chr7	27388	MGI:1351664
ENSG00000079393	DUSP13B	Chr10	51207	ENSMUSG00000021768	Dusp13b	Chr14	27389	MGI:1351599
ENSG00000142606	MMEL1	Chr1	79258	ENSMUSG00000058183	Mmel1	Chr4	27390	MGI:1351603
ENSG00000197563	PIGN	Chr18	23556	ENSMUSG00000056536	Pign	Chr1	27392	MGI:1351629
ENSG00000154719	MRPL39	Chr21	54148	ENSMUSG00000022889	Mrpl39	Chr16	27393	MGI:1351620
ENSG00000137547	MRPL15	Chr8	29088	ENSMUSG00000033845	Mrpl15	Chr1	27395	MGI:1351639
ENSG00000158042	MRPL17	Chr11	63875	ENSMUSG00000030879	Mrpl17	Chr7	27397	MGI:1351608
ENSG00000112651	MRPL2	Chr6	51069	ENSMUSG00000002767	Mrpl2	Chr17	27398	MGI:1351622
ENSG00000176095	IP6K1	Chr3	9807	ENSMUSG00000032594	Ip6k1	Chr9	27399	MGI:1351633
ENSG00000025423	HSD17B6	Chr12	8630	ENSMUSG00000025396	Hsd17b6	Chr10	27400	MGI:1351670
ENSG00000145604	SKP2	Chr5	6502	ENSMUSG00000054115	Skp2	Chr15	27401	MGI:1351663
ENSG00000110435	PDHX	Chr11	8050	ENSMUSG00000010914	Pdhx	Chr2	27402	MGI:1351627
ENSG00000064687	ABCA7	Chr19	10347	ENSMUSG00000035722	Abca7	Chr10	27403	MGI:1351646
ENSG00000141338	ABCA8	Chr17	10351	ENSMUSG00000020620	Abca8b	Chr11	27404	MGI:1351668
ENSG00000118777	ABCG2	Chr4	9429	ENSMUSG00000029299	Abcg3	Chr5	27405	MGI:1351624
ENSG00000161204	ABCF3	Chr3	55324	ENSMUSG00000003234	Abcf3	Chr16	27406	MGI:1351656
ENSG00000138075	ABCG5	Chr2	64240	ENSMUSG00000040505	Abcg5	Chr17	27409	MGI:1351659
